1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6.56597689865503,6.5008188339004,6.43703712374221,9.61871927019619,12.1055317528111,12.678705905082,12.9588277575019,13.0263838563172,12.9195183378905,12.0885164234754,11.0773772247294,10.3453794441038,9.85821224166999,9.16672633795996,8.46347257664009,7.51170252568701,7.3797255741209,6.84732101417976,6.39023330523766,6.31845761639052,6.24970996277778,6.24968267499746,6.26117690632597,6.25486256846806,6.25160142429527,6.25483916930902,6.2548499826172,6.36234108643852,6.38871494195946,6.28642686250219,6.25533782414554,6.26403745937552,6.25533657532841,6.25532273250207,6.26212204496366,6.2492746036536,6.2419650199087,6.2476453685463,6.25192352732694,6.24777603438157,6.2482332021472,6.24804673633673,6.24901949904817,5.70461317228627,6.16038281223008,5.67486296115789,6.00583012580231,6.00718957188874,6.09913603586591,5.87164199561473,5.87265705110889,5.4062606744957,6.16199685527733,6.10117411167502,6.20033913263273,6.01199639506614,5.42432091150661,6.16191115402616,6.00730052225425,5.86866196619126,6.10152552497259,6.00931087062462,6.20062957484089,6.16214254116169,6.16046350468925,6.16024223831471,5.86298846643788,5.86437451752069,6.16093051471067,5.38507287716109,6.16088318543585,6.09979205080781,6.09959016097464,6.10108014811447,6.00978903744115,6.01007700719811,6.19989915057644,6.16079596129905,6.0050051489461,6.19992189141879,6.22333895977167,5.86381917691489,6.16088400069042,6.00501863839042,5.66036000933237,6.00611281286483,5.86203274096017,6.00116766740507,5.01045686224324,5.3739602380499,5.8554261126389,6.002692979976,5.67751113798274,3.16712710146837,5.04543624193824,5.41751117382246,4.0390041568962,4.05613512226176,4.63075245065455,1.45088627978283,0.290301724072407,0,3.34726805730849,0.367308702648238,0,3.23786651698324,0,2.33338611981452,3.30240299195981,2.37575762873686,2.42709072475502,0,1.43424948651906,2.47299711197888,0,0,1.52370664759774,0,0,0,0,0,0,0,0.541954329186499,0,0.540360785175661,0,0,2.55921032092203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61922500328745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699931666757966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0,2.61094434377674,3.37837095843824,2.42949520944245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,0.791146468503268,0.611186427199996,0,0,0.801281127961772,0,0,0,0,0,1.06254986840356,1.16586988000557,0.762364345980263,1.08574881853843,1.14360796357746,0,0.416095272295511,0,0,0,0,0.726096227194876,0.613338219569901,1.222546072552,1.16095624996581,0,0,0,0,0,0,0,0,0,0,0,0.759149901941299,0.655546064561022,0.260622480660651,0.802274700991763,0,0.967962843602344,0.841325215240524,0,0,0,0,0,0,0,0.789539986801312,1.17187692994228,0.866277466175305,0.939907712517893,0.872549266423118,0.386730503728067,0,0,0.949206318938622,0,0.585938741408512,0.476119753694853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712509327198031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04269093704441,1.22271127318585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124501346437143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476673202809135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40403421190049,3.21395257424284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323067807397667,0.419361205500543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0.119600594929544,3.67882096116613,5.13819605648654,6.05645298157626,5.75461629824007,5.73261707959172,4.51651370483872,5.57876675253725,0,4.75073426866415,0.238712588407203,2.81310362171929,5.76864955543208,6.20681386706167,5.64659420319123,5.92242490497883,6.23342216162315,6.19479036317598,5.670180908384,5.72014668339683,4.05863779234059,5.42129376899563,0,4.85757895164695,5.96674399759979,6.04794972704063,5.61747268489455,4.6998931070285,4.29382768601702,0.829754664389768,0,0,0,0,1.69562779990541,1.892586853498,3.39537843483502,4.76056748575486,5.10998966031561,4.75963209812778,5.73545518353705,1.30910181112187,5.48603809466766,5.62241728325167,5.93725939349821,5.71300109450777,4.77138882487012,1.32101525051464,0.454177357991846,0,0.0107851625413424,0,0.703180046105292,5.34198330148091,4.53528588902277,4.93943995668717,6.17801969365529,4.97274827407085,5.74454813670608,3.95817349381898,5.04603525410624,3.43252446197217,0,2.64223321032541,0,5.19928555813208,5.72563211649416,0,0,0,0.317883214397966,1.22980172378328,0.583235443439445,0,0,2.26460351654842,4.06440581250824,4.53072603624997,0,4.33268850914337,0,2.87268456194129,0.499668754969051,1.22663353106132,0.119678811378868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17460625220146,0,0,2.72867544244738,0.505586763852637,2.43658324318564,0,0,0,0,0,0,0,0,0,0,0,0,3.13304565739847,3.89656841976745,0,3.0777443017831,0.78673517425365,0,0,0,2.9770095895698,0,0,0,0,0,0,0,0,0,0,0,1.44132631582561,2.95597735917884,5.21018473890111,2.35618532395422,4.46199730481528,0,0,0.902847705893763,0.549779996979098,0,0,0,0,0,0,0,0,0,0,2.54047357633092,1.47616009809611,0.192855131623929,0,1.37052456890883,0,1.75822243077634,0,0.136912449768516,0.667930533009578,1.18316957640686,0,0,0.756799915767736,0,0,0,0,0,0,0,0,0,0,0.622737541182218,1.44295821531166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706205223466007,1.35851053262082,0,5.05924859486347,5.16624701338459,6.70634892326328,7.43369406221613,6.88017218605809,0,0.766270073655093,0,0,0,0.620663720878611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66098550652181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150319449267641,0,0,0,2.2900602475609,2.75042779377545,1.54811905453264,0,0,0.555778275153376,0,0.240089412083542,0.800995737309659,0,0.468917623303106,0,0,0,1,1,1
1,1,1,0,0,0,0.557222139111417,4.43122627479183,7.41423305710913,8.55983195372539,8.62389598582261,8.76681631401186,8.77768522516019,8.69267644747931,7.56624720495643,6.98613066985282,4.79537216230386,8.27725966357045,8.59479338021368,9.18928994900542,8.37054632876023,9.18522125630169,9.12838102874271,8.77346091328797,9.19754261292641,8.68075946697761,7.57818988655166,4.60978503261117,8.16432909011895,5.70974821185672,8.41554854642118,9.1239704151287,9.10378124976646,6.59082167769553,7.02808781099215,3.5634042777182,4.79430153796581,0,0,3.41519354443167,0,1.42656672853508,4.43837250651593,0,8.57264953156896,8.12993062901103,7.64647062256404,8.77016948079021,6.19645853272705,8.66623290211955,6.34899129494045,8.9055065832607,8.81742228116743,7.89675130541936,7.23101408272358,0,6.73092881903845,0,0,6.45386304345421,7.87516499055442,8.8122828404701,9.05310855845524,6.82244386636114,9.01564693337368,7.408894422757,7.90815441884703,0,5.59668939835003,4.96073250999479,7.0565352598113,7.95211443321364,3.37574545848796,6.68435428475733,4.19709952425399,0,5.99803350635923,0,2.46530542823843,0.188805253436605,4.33597274649025,0,7.34093952640488,4.58018546460174,7.21631907051025,4.22053194280926,6.25996941857922,3.4199503581401,6.82206119552526,6.15547156710417,4.89988680911991,2.29073240861032,1.82895095181151,1.50588198416226,1.24035942900112,0.948194298550931,0,2.46013499427977,0,1.91044989396691,2.80396030862025,5.11186067604312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157276122307945,2.2471435057085,0,0,2.73241887243251,5.84438606059739,2.77930184591012,6.06881522336671,5.80908775147903,4.94329223221177,3.13057646319157,1.19581566693244,0,0,0,0,0,0,0,0,0,4.17116637568393,3.34676103258972,0,0,5.92465966275617,4.35594063682386,3.98619166984087,2.73996012759254,3.92582403445539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337233402292192,1.70678537942409,0,6.12912767401465,3.15420638175761,6.08972941581816,4.15320519778636,2.32005077465552,3.37195048167156,0.513871793979796,0,5.19706443458024,0.665499927882216,0,1.66494126537447,1.55565374673245,1.86741068933029,2.65133304254127,3.28607384195902,1.8910097104994,3.18621616499905,4.23156163087131,2.05808033779414,4.28278826014211,0,1.1387656991395,1.61666676361703,0,1.49864932443428,0.260433873531298,0,1.12072526343472,0,0,0,0,0.85532726039429,0,0,0.634923658556136,1.07768198316975,0,1.55627678183154,0,4.88470169988871,3.97976524533616,0.235075080724968,2.89383017847157,0,0,1.69608767448636,1.78514290441779,0,0.584038838555983,0.839597435371871,0.855149757617742,0,1.78920182197955,1.74653000765928,2.41258615685214,0,4.72337872463609,0,5.44765998733997,1.23894469851144,1.77999168634152,1.14631212074632,0.966217601888488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01952443214199,0,0,0,0,0.0525308416620618,2.78302193058355,0,0,1.48622988064789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788951231969698,0,1.58471931465137,0,0,0,0,0,0,1.28565878073168,0,0,0,0.233899308931331,3.91312818037145,4.34804988285394,1.64680355986871,0,0,0,0.323292195559773,0,0.491918870779557,0,1.51358223058883,3.95443640946215,1,1,1
1,1,1,0,0,0,2.33606143739156,6.36162563388183,8.82156701238139,8.71766892911117,8.94287560190481,8.6426308431895,2.21389163746421,0,8.05850690271232,4.33989677073215,6.69972138760104,8.11916446323192,9.21078550733452,9.22117833042984,9.20573647045853,9.19597313749591,9.20588681789289,9.0000131099079,9.02667501476689,9.20240406656349,7.18511974711378,5.60221396018627,8.32624268393572,6.13865535332503,7.5403322747046,9.00159491122374,5.13459725703903,3.35363042413513,0,5.10009414723289,0,0,2.70672472723174,0.810125611577703,0,5.48623777974536,8.12163132124866,3.64704400237361,7.93066011679925,7.95985247218204,8.29624981128678,8.38375047109625,7.82939224159685,8.74154911113666,7.90808919522263,6.53772449328915,8.78293988338669,9.18367280384455,6.45543565566302,7.61228059458454,0,7.43555737368305,0,0,5.29179596263616,7.70552771152072,9.07800996589409,8.80453398817328,6.87187067936144,7.71184583162963,1.90726077584032,5.38595566905645,7.15468818996615,1.37921205033307,0,7.03884854770407,5.80958885187622,4.98802616526709,6.25386366151768,6.35175919221528,0,0,3.37193143073335,5.25236885250713,6.66969210152554,5.46864312995442,1.01659721678566,0,3.95036217652334,6.55588178113514,1.15251651804351,2.03925997654732,7.2213331129569,0,1.90623821037055,5.18037328901845,4.00207976816269,1.40806032669407,1.59949682001797,0,2.45674577235777,0,0.706239112574892,5.53405208413588,0,0,0,0,0,0,0,0,0,0,0,0,3.14900618012334,0,0,0.791732613971526,1.12749184749573,0,0,3.96502499334945,2.50822453020911,4.24495679317515,5.26315304243749,7.39937240639453,0.0130606405406404,0,0,3.22568937960508,3.96507282854946,0,0,0,0,0.60238948829879,0,1.75931024709947,2.28768121375956,0,0.888917709763128,1.84040980347737,4.63033573099634,4.73856774761467,4.95556825511527,0,0,1.85031452943413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833587341342508,1.68039335144322,3.32313838799621,0,0,0,0,1.90515134533059,3.21143869375473,5.76674901630422,0,1.96259690640008,1.18651597019573,0,2.29003219347738,0,0,5.98826388272026,4.30232889367581,1.20443609483155,0,2.71810096906642,7.0029708050225,2.17163224145681,1.68219817371233,0,0,0,5.39462889965665,5.99469312951788,0,1.99761619088264,0,0,0,0.866306783555729,0.971904608702953,4.14689893490243,0,5.45612096531209,3.86343698879574,0,6.57495129080278,0,0.750484773842899,0,0,4.64009143667582,0.27911998443723,0,3.85058974178599,0,0,0,1.43184982891512,1.31042107930716,0,2.12935128097336,0,0,5.64949514125887,3.72653932089802,0,5.85376268045491,7.34003952657648,7.36000455980647,0.64631741377784,4.53275327837853,1.80790037795105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80050159836393,0.282886732385752,1.18010389815752,1.04064756883837,0.6584651569462,0,0,0.855442570756175,0,0.657641539653785,2.32344556278067,0,0,0.0133657125843882,0,0.870591384498749,0,0,4.42364296414364,0,0.677223330944916,0,0,0,0,0,0,0,0,0,0,0,0,1.27420623653878,3.60112704960829,3.51881332300066,2.14849046529028,0,4.46381786414825,0,0,0.795595320161766,1.18767607431542,0.803327725429973,1.59926305577745,2.74020510747804,0,0,2.0690235326916,0,0,0,5.08878249236007,4.85770498236143,3.0130251693606,0,3.6152051251579,3.58911266601269,1.82057906947431,0,0,0,2.51062753710839,2.52704806171104,3.64460187633873,1,1,1
